"trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","83","394285","0.0-8.0-0.36","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1641.7000000476837","","","","39","","","","key","16.666778481012813","683","312.5","true","-1","252.057007878144","1.6492674416640005","13","1","1","","","","","","","","","","","","",""
"psychophysics","84","397120","0.0-8.0-0.37","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1828.3999999761581","","","","37","","","","key","16.666047337277966","683","312.5","true","1","253.706275319808","1.6492674416640005","13","1","1","","","","","","","","","","","","",""
"psychophysics","85","399757","0.0-8.0-0.38","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1632.1000000238419","","","","39","","","","key","16.666560509554287","683","312.5","true","-1","255","1.6492674416640005","13","1","1","","","","","","","","","","","","",""
"psychophysics","86","403740","0.0-8.0-0.39","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","2977","","","","37","","","","key","16.666953781512547","683","312.5","true","1","255","1.6492674416640005","13","1","1","","","","","","","","","","","","",""
"html-keyboard-response","87","406368","0.0-9.0","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","2626.100000023842","<p>Well Done !</p><p>Prepare for a new block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p><p>Press the Spacebar to start.</p>","","","32","","","","","","","","","","","","","","","true","249.77203158958073","","","","","","","","","","",""
"psychophysics","88","412077","0.0-10.0-0.0","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","4697.5","","","","39","","","","key","16.66709649122806","683","312.5","true","1","180","30","0","-1","","","","","","","","","","","","","",""
"psychophysics","89","413808","0.0-10.0-0.1","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","725.8999999761581","","","","39","","","","key","16.66738834951437","683","312.5","true","-1","180","30","0","1","-1","","","","","","","","","","","","",""
"psychophysics","90","414813","0.0-10.0-0.2","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","0.30000007152557373","","","","37","","","","key","16.666389830509136","683","312.5","true","-1","210","30","0","-1","1","","","","","","","","","","","","",""
"psychophysics","91","415983","0.0-10.0-0.3","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","167.5","","","","37","","","","key","16.65939999999994","683","312.5","true","-1","210","24","1","-1","-1","","","","","","","","","","","","",""
"psychophysics","92","416992","0.0-10.0-0.4","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","4.700000047683716","","","","37","","","","key","16.66625423728828","683","312.5","true","-1","186","24","1","-1","-1","","","","","","","","","","","","",""
"psychophysics","93","421467","0.0-10.0-0.5","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","3467.399999976158","","","","39","","","","key","16.66727985074629","683","312.5","true","1","186","24","1","-1","-1","","","","","","","","","","","","",""
"psychophysics","94","427990","0.0-10.0-0.6","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","5514","","","","39","","","","key","16.666720512820532","683","312.5","true","-1","162","19.2","2","1","-1","","","","","","","","","","","","",""
"psychophysics","95","429084","0.0-10.0-0.7","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","88.5","","","","37","","","","key","16.66766153846133","683","312.5","true","-1","181.2","19.2","2","-1","1","","","","","","","","","","","","",""
"psychophysics","96","430979","0.0-10.0-0.8","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","888","","","","39","","","","key","16.666446428571362","683","312.5","true","1","181.2","15.36","3","-1","-1","","","","","","","","","","","","",""
"psychophysics","97","432000","0.0-10.0-0.9","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","17.899999976158142","","","","39","","","","key","16.667049180327908","683","312.5","true","1","165.83999999999997","15.36","3","-1","-1","","","","","","","","","","","","",""
"psychophysics","98","434427","0.0-10.0-0.10","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1424","","","","37","","","","key","16.666576388889048","683","312.5","true","1","165.83999999999997","12.287999999999998","4","1","-1","","","","","","","","","","","","",""
"psychophysics","99","436483","0.0-10.0-0.11","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1046.7000000476837","","","","39","","","","key","16.66723577235778","683","312.5","true","1","178.128","12.287999999999998","4","-1","1","","","","","","","","","","","","",""
"psychophysics","100","438303","0.0-10.0-0.12","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","811","","","","39","","","","key","16.666444444444128","683","312.5","true","-1","178.128","9.8304","5","1","-1","","","","","","","","","","","","",""
"psychophysics","101","439542","0.0-10.0-0.13","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","234.10000002384186","","","","37","","","","key","16.667027397259865","683","312.5","true","-1","187.95839999999998","9.8304","5","-1","1","","","","","","","","","","","","",""
"psychophysics","102","444351","0.0-10.0-0.14","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","3805.399999976158","","","","39","","","","key","16.66670833333329","683","312.5","true","1","187.95839999999998","7.864319999999999","6","-1","-1","","","","","","","","","","","","",""
"psychophysics","103","446905","0.0-10.0-0.15","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1548.6999999284744","","","","39","","","","key","16.66651973684202","683","312.5","true","1","180.09408","7.864319999999999","6","-1","-1","","","","","","","","","","","","",""
"psychophysics","104","450839","0.0-10.0-0.16","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","2932.4000000953674","","","","39","","","","key","16.664923404255248","683","312.5","true","1","180.09408","7.864319999999999","6","-1","-1","","","","","","","","","","","","",""
"psychophysics","105","456286","0.0-10.0-0.17","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","4442.5","","","","39","","","","key","16.666806748466303","683","312.5","true","1","172.22976","7.864319999999999","6","-1","-1","","","","","","","","","","","","",""
"psychophysics","106","457308","0.0-10.0-0.18","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","17.200000047683716","","","","39","","","","key","16.66728333333352","683","312.5","true","1","172.22976","7.864319999999999","6","-1","-1","","","","","","","","","","","","",""
"psychophysics","107","461821","0.0-10.0-0.19","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","3508.8000000715256","","","","37","","","","key","16.666725925925938","683","312.5","true","1","164.36544","6.291456","7","1","-1","","","","","","","","","","","","",""
"psychophysics","108","462919","0.0-10.0-0.20","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","89.89999997615814","","","","39","","","","key","16.667384615384687","683","312.5","true","1","170.65689600000002","6.291456","7","-1","1","","","","","","","","","","","","",""
"psychophysics","109","466713","0.0-10.0-0.21","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","2789.8000000715256","","","","39","","","","key","16.66640707964605","683","312.5","true","1","170.65689600000002","5.033164800000001","8","-1","-1","","","","","","","","","","","","",""
"psychophysics","110","473101","0.0-10.0-0.22","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","5377.900000095367","","","","39","","","","key","16.666801566579657","683","312.5","true","-1","165.6237312","4.0265318400000005","9","1","-1","","","","","","","","","","","","",""
"psychophysics","111","474117","0.0-10.0-0.23","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","4.5","","","","39","","","","key","16.667149999999673","683","312.5","true","1","169.65026304","4.0265318400000005","9","-1","1","","","","","","","","","","","","",""
"psychophysics","112","479900","0.0-10.0-0.24","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","4771.200000047684","","","","39","","","","key","16.66673410404625","683","312.5","true","-1","169.65026304","3.2212254720000004","10","1","-1","","","","","","","","","","","","",""
"psychophysics","113","483592","0.0-10.0-0.25","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","2684.1999999284744","","","","37","","","","key","16.666609090909265","683","312.5","true","1","172.87148851199998","3.2212254720000004","10","1","1","","","","","","","","","","","","",""
"psychophysics","114","489406","0.0-10.0-0.26","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","4808.700000047684","","","","39","","","","key","16.666603448275872","683","312.5","true","1","176.092713984","3.2212254720000004","10","-1","1","","","","","","","","","","","","",""
"psychophysics","115","494975","0.0-10.0-0.27","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","4562.299999952316","","","","39","","","","key","16.66585885885877","683","312.5","true","-1","176.092713984","2.5769803776000004","11","1","-1","","","","","","","","","","","","",""
"psychophysics","116","496000","0.0-10.0-0.28","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","19.300000071525574","","","","37","","","","key","16.66650819672142","683","312.5","true","-1","178.6696943616","2.5769803776000004","11","-1","1","","","","","","","","","","","","",""
"psychophysics","117","498825","0.0-10.0-0.29","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1813.4000000953674","","","","39","","","","key","16.66654761904751","683","312.5","true","-1","178.6696943616","2.0615843020800004","12","1","-1","","","","","","","","","","","","",""
"psychophysics","118","501543","0.0-10.0-0.30","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1697.7000000476837","","","","39","","","","key","16.666938271604902","683","312.5","true","-1","180.73127866368","2.0615843020800004","12","1","1","","","","","","","","","","","","",""
"psychophysics","119","502567","0.0-10.0-0.31","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","4.100000023841858","","","","37","","","","key","16.66781967213152","683","312.5","true","-1","182.79286296576","2.0615843020800004","12","-1","1","","","","","","","","","","","","",""
"psychophysics","120","504557","0.0-10.0-0.32","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","978.3999999761581","","","","39","","","","key","16.66661864406798","683","312.5","true","-1","182.79286296576","1.6492674416640005","13","1","-1","","","","","","","","","","","","",""
"psychophysics","121","509263","0.0-10.0-0.33","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","3700.8000000715256","","","","39","","","","key","16.666530249110263","683","312.5","true","-1","184.442130407424","1.6492674416640005","13","1","1","","","","","","","","","","","","",""
"psychophysics","122","513901","0.0-10.0-0.34","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","3621.6999999284744","","","","39","","","","key","16.666741007194215","683","312.5","true","-1","186.091397849088","1.6492674416640005","13","1","1","","","","","","","","","","","","",""
"psychophysics","123","519127","0.0-10.0-0.35","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","4220.399999976158","","","","39","","","","key","16.666467948717838","683","312.5","true","-1","187.740665290752","1.6492674416640005","13","1","1","","","","","","","","","","","","",""
"psychophysics","124","521770","0.0-10.0-0.36","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1628","","","","39","","","","key","16.667183544304034","683","312.5","true","-1","189.38993273241599","1.6492674416640005","13","1","1","","","","","","","","","","","","",""
"psychophysics","125","524366","0.0-10.0-0.37","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1585.6999999284744","","","","39","","","","key","16.666496774193742","683","312.5","true","1","191.03920017407998","1.6492674416640005","13","-1","1","","","","","","","","","","","","",""
"psychophysics","126","526802","0.0-10.0-0.38","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1422.6000000238419","","","","39","","","","key","16.6666482758628","683","312.5","true","1","191.03920017407998","1.3194139533312006","14","-1","-1","","","","","","","","","","","","",""
"psychophysics","127","529618","0.0-10.0-0.39","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1804.5","","","","39","","","","key","16.666083333333344","683","312.5","true","1","189.71978622074877","1.3194139533312006","14","-1","-1","","","","","","","","","","","","",""
"html-keyboard-response","128","532096","0.0-11.0","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","2476.6999999284744","<p>Well Done !</p><p>Prepare for a new block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p><p>Press the Spacebar to start.</p>","","","32","","","","","","","","","","","","","","","true","183.21170817646592","","","","","","","","","","",""
"psychophysics","129","536435","0.0-12.0-0.0","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","3326.4000000953674","","","","39","","","","key","16.66734230769216","683","312.5","true","-1","180","30","0","1","","","","","","","","","","","","","",""
"psychophysics","130","538849","0.0-12.0-0.1","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1405.7000000476837","","","","39","","","","key","16.666680555555406","683","312.5","true","1","210","30","0","-1","1","","","","","","","","","","","","",""
"psychophysics","131","539891","0.0-12.0-0.2","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","31.600000023841858","","","","39","","","","key","16.666032786883765","683","312.5","true","1","210","24","1","-1","-1","","","","","","","","","","","","",""
"psychophysics","132","549373","0.0-12.0-0.3","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","8477.399999976158","","","","39","","","","key","16.666783450704237","683","312.5","true","-1","186","19.2","2","1","-1","","","","","","","","","","","","",""
